"id","sales"
102,25.4840437881482
103,26.44761577913
104,26.9196235032657
105,18.83018440008
106,21.2877294562752
107,20.8417941721171
108,22.8347761257319
109,24.9075999933088
110,25.9266350295148
111,26.4794559975446
112,18.5920402456163
113,21.1034007775271
114,20.7487979634548
115,22.8317817462935
116,25.0137188195272
117,26.1507211152641
118,26.822411176613
119,18.9104827627024
120,21.5491121222461
121,21.2651573993429
122,23.4800101595136
123,25.8044337502079
124,27.0536984991288
125,27.8185947971941
126,19.6563731459878
127,22.4422822800792
128,22.1831670802635
129,24.5278772813787
130,26.9875002081233
131,28.3212854188737
132,29.144910658289
133,20.606641740476
134,23.539299814373
135,23.2771372321288
136,25.7461002903302
137,28.335655286639
138,29.7428283465588
139,30.6136054194173
140,21.6484841593037
141,24.732553369075
142,24.4593917505833
143,27.05522773469
144,29.7766526897517
145,31.2537632717453
146,32.1648316686273
147,22.7407541283143
148,25.9725942266252
149,25.6752418223294
150,28.3851997063212
151,31.2201349180572
152,32.7434061267651
153,33.6674085264747
154,23.7785711782911
155,27.1267291915817
156,26.7825184074873
157,29.5694781748019
158,32.476517237896
159,34.0109732929454
160,34.9183375206256
161,24.6250911053897
162,28.0510591081969
163,27.6558276208362
164,30.4928481920434
165,33.4495283795132
166,34.9915797587256
167,35.8912916352414
168,25.2917789607414
169,28.7937247963539
170,28.3770636428547
171,31.2822589766605
172,34.3159689433574
173,35.9054395022842
174,36.8430606881228
175,25.9769681670201
176,29.5946388615083
177,29.190512451038
178,32.2086276120477
179,35.3669520537361
180,37.0426506018659
181,17.2123484987506
182,20.0644353153297
183,19.9387918739663
184,21.040531249618
185,22.1637580430427
186,24.3516547012426
187,24.5947676175165
188,16.8466107772459
189,19.720962705123
190,19.6911540135431
191,20.8881000015243
192,22.1260525585741
193,24.4512005125364
194,24.840449709132
195,17.113837423363
196,20.1462195380251
197,20.2218515913894
198,21.5541836570248
199,22.9281075134578
200,25.4273849669661
201,25.9041108036481
202,17.8816972674286
203,21.0734217558846
204,21.1575114586929
205,22.5374002629024
206,23.9392281920509
207,26.4898243951813
208,26.9079801209707
209,18.5096340533603
210,21.7265925856216
211,21.7187175367194
212,23.0298387723497
213,24.3489654956241
214,26.8201140785273
215,27.1245643789658
216,18.5834773241898
217,21.7355013540169
218,21.6626114517499
219,22.916959829431
220,24.1913415527197
221,26.6257079130326
222,26.9293845159253
223,18.4663047102394
224,21.6357761170679
225,21.6176388154047
226,22.9439929479548
227,24.3149280420829
228,26.8819499020702
229,27.3231554372961
230,18.8354183539007
231,22.1895732174198
232,22.29455070441
233,23.792959355271
234,25.3489508690598
235,28.1656841020517
236,28.7593277803004
237,19.9059896524272
238,23.5317186949653
239,23.7086166272887
240,25.3539017425181
241,27.0470308833821
242,30.0687266277885
243,30.696361899872
244,21.2275006740695
245,25.054884118973
246,25.1892931077419
247,26.8664250921748
248,28.5736949254583
249,31.6603694490136
250,32.2079342049293
251,22.1932169515511
252,26.1022980439234
253,26.1537561899972
254,27.8080543142877
255,29.4930920404379
256,32.6022642343545
257,33.1043412760775
258,22.7806235910642
259,26.7727661772561
260,26.8206064128514
261,28.5281134203013
262,30.2850206194883
263,33.5258347309721
264,34.1063684874028
265,23.5233224496439
266,27.716423336983
267,27.8427774929644
268,29.7005437988046
269,31.6206595760015
270,35.1023061300584
271,15.8706026785142
272,18.1979726552277
273,18.7613390898757
274,19.7136861701068
275,21.0046564924999
276,21.3895536787129
277,22.5875761674899
278,15.2969951720841
279,17.5174858154721
280,18.0568583238662
281,18.9920577447657
282,20.2781955656939
283,20.7148421860055
284,21.9650310520941
285,14.9490693852955
286,17.2157687303635
287,17.855553158329
288,18.9030841620274
289,20.3185297476144
290,20.894814042022
291,22.299468554745
292,15.2692894611766
293,17.6823397688917
294,18.4289547598306
295,19.5897300312773
296,21.1237574872598
297,21.7714986217603
298,23.2642755975552
299,15.9343195904264
300,18.4400607136038
301,19.1887350548618
302,20.3493838659432
303,21.8763689332677
304,22.466580094052
305,23.9118268273985
306,16.3092256696959
307,18.7938556569311
308,19.476306467766
309,20.5752673728354
310,22.044540502377
311,22.5764815082002
312,23.9796917224738
313,16.3357893387951
314,18.8190638489688
315,19.5157856124537
316,20.6515928701184
317,22.1852765488915
318,22.8026400092844
319,24.3285396206555
320,16.6606337638922
321,19.3067661727667
322,20.1500028975918
323,21.4667405964713
324,23.220394882087
325,24.0309042636122
326,25.8099652944961
327,17.7858577485672
328,20.727797827036
329,21.7398317328158
330,23.2540339215027
331,25.2297504768042
332,26.1602786895597
333,28.1174970034831
334,19.3665846152769
335,22.5315156359974
336,23.5632268894078
337,25.1030710419939
338,27.0981568461962
339,27.9297898495297
340,29.8169810101846
341,20.3862423863896
342,23.5335079598384
343,24.4142210243785
344,25.8008597594382
345,27.6326051874578
346,28.2674318122167
347,29.9683562411807
348,20.3627615057999
349,23.3815515875052
350,24.1524196052655
351,25.4432317519611
352,27.1957958225618
353,27.8002178632452
354,29.4883893016643
355,20.0717617640714
356,23.1149693495071
357,23.9731518432341
358,25.3807961749838
359,27.287708874883
360,28.0763379615015
361,12.103575292088
362,13.7835316120018
363,13.8887767518115
364,14.5211137629718
365,15.4595831145075
366,16.3016537360652
367,17.1521128094153
368,11.7865144788081
369,13.4479012570834
370,13.5871765698858
371,14.2544109205128
372,15.236953494941
373,16.1397071140981
374,17.0646438753475
375,11.7860375135934
376,13.5163740707786
377,13.7249944889943
378,14.4677036765417
379,15.532691485432
380,16.5166030848431
381,17.5199484927067
382,12.1314707080889
383,13.9377226402055
384,14.1675179226508
385,14.9380954011466
386,16.0299607407774
387,17.0253584513261
388,18.0273608616128
389,12.4541621597988
390,14.2700212845226
391,14.4626135482966
392,15.202668303781
393,16.2646696869105
394,17.2257944649569
395,18.1941049721712
396,12.5439135804088
397,14.3522648674614
398,14.5352295222503
399,15.2795730302732
400,16.3611509095564
401,17.3579273574828
402,18.3810927312021
403,12.716104009223
404,14.6101223016508
405,14.8682967410982
406,15.7144918479184
407,16.9253312624665
408,18.0664214949902
409,19.2503819310667
410,13.3992532865591
411,15.4854467234972
412,15.844553482104
413,16.8266323899964
414,18.1957633943949
415,19.4821184489388
416,20.8005673106443
417,14.4906084478913
418,16.7405149815857
419,17.100840683865
420,18.1083807862372
421,19.5013449924923
422,20.7701004079966
423,22.0356465662301
424,15.2399253908008
425,17.4653600073972
426,17.6882792954012
427,18.5627565876389
428,19.8085227091863
429,20.9063905007659
430,21.9860339749848
431,15.0803053853322
432,17.152612299256
433,17.2571831451584
434,18.0111867372484
435,19.1389421306655
436,20.1425602072042
437,21.1541089026602
438,14.5122759438678
439,16.5350259235427
440,16.6899470191819
441,17.5013677058817
442,18.7104110475847
443,19.8357652547924
444,21.0067858142073
445,14.5448599087208
446,16.736857630183
447,17.0688813898742
448,18.0877575723696
449,19.5404199973034
450,20.9269989282817
451,11.6334299629158
452,12.6920341996422
453,13.3140257569553
454,14.0926077625943
455,14.7298681944613
456,15.7624637998408
457,16.4857177156613
458,11.4284890043001
459,12.4300534697276
460,13.0014416835642
461,13.7258877185886
462,14.3148204966228
463,15.2918807792921
464,15.9750544917538
465,11.0687742710415
466,12.0410056168524
467,12.6060911471564
468,13.3308701269778
469,13.9368648471333
470,14.9357602104017
471,15.6642061415213
472,10.9032548740242
473,11.922638511588
474,12.5536570163887
475,13.3571786053863
476,14.0549104501622
477,15.1630897671591
478,16.0104804707973
479,11.2194642424884
480,12.3491956659842
481,13.0847178248045
482,14.0043709887251
483,14.8153462259035
484,16.0599511923552
485,17.0268876014673
486,11.9715211004259
487,13.2102750033901
488,14.0206731985215
489,15.018576873553
490,15.8880085639351
491,17.2082635906031
492,18.2148228216039
493,12.7768624406717
494,14.0570424382919
495,14.8668861094798
496,15.8619220437467
497,16.7081455444035
498,18.0150442301155
499,18.981209431507
500,13.2537434140422
501,14.5174707984582
502,15.2903355516137
503,16.2523649082978
504,17.0631083395832
505,18.347445675828
506,19.2905655100961
507,13.4503227698339
508,14.7219202631688
509,15.5053666624276
510,16.4923661384739
511,17.3390535687315
512,18.6820705663248
513,19.6939344057637
514,13.7747109040628
515,15.1308446586564
516,15.9983161996695
517,17.0870772177542
518,18.04072640301
519,19.5209012813315
520,20.6636672633078
521,14.5098934249632
522,15.9961002618173
523,16.9674390709549
524,18.1713435283328
525,19.2267848276413
526,20.8361974034781
527,22.0753637386966
528,15.5043342838139
529,17.0842570558189
530,18.1009544596885
531,19.3507654786013
532,20.4261151768373
533,22.0715625721357
534,23.3053855759596
535,16.3068062712122
536,17.8958169783349
537,18.880345956606
538,20.0962694035588
539,21.1207917193702
540,22.7250289961059
541,10.0828426254222
542,11.5958759177704
543,12.0809318891561
544,12.3613947943552
545,12.8808918852442
546,13.7622475017035
547,14.6556429895342
548,9.8589733377031
549,11.3975456294626
550,11.9430231381384
551,12.2965622924538
552,12.897450218093
553,13.8728770714126
554,14.8735393543471
555,10.0721236887452
556,11.7182820349374
557,12.3524242981167
558,12.7871163131986
559,13.4759532624897
560,14.5533433790244
561,15.6528123656957
562,10.6242837989902
563,12.3779933627285
564,13.0542782452327
565,13.5084353179602
566,14.2187906612351
567,15.3252434944394
568,16.4395572637394
569,11.1227250969048
570,12.9119486018714
571,13.5644139159136
572,13.9797686428611
573,14.6557901828852
574,15.7352808700223
575,16.8193061497654
576,11.3440278699873
577,13.134819735673
578,13.7718070846274
579,14.1763043315712
580,14.8554322117709
581,15.9557415103599
582,17.0754776147824
583,11.5398823985595
584,13.3984540633774
585,14.0966137287413
586,14.5692443993889
587,15.3362005529925
588,16.5523902890442
589,17.8040763407937
590,12.0942114570346
591,14.1130339494721
592,14.9198066965873
593,15.4880429056892
594,16.3665046413424
595,17.7210654992254
596,19.1075021930999
597,12.9999785187587
598,15.1796625567929
599,16.0420293090024
600,16.6309836106142
601,17.5338994967449
602,18.9237095142092
603,20.3205352482747
604,13.7577866372085
605,15.9753917381686
606,16.7802461025342
607,17.2837206332292
608,18.1000044937057
609,19.4026662215408
610,20.6963867189983
611,13.9231124675404
612,16.0717925563828
613,16.7919503635797
614,17.216992834918
615,17.9637816183588
616,19.2046624220541
617,20.451639337653
618,13.7513096349843
619,15.8834067421731
620,16.6245120067085
621,17.0945351484447
622,17.9064190990442
623,19.2375995970549
624,20.6053856192278
625,13.9451713214246
626,16.2220206780344
627,17.1070531459066
628,17.7278728703284
629,18.7159062818126
630,20.2631217657201
631,18.5778378627174
632,21.3855118456941
633,21.0838376317777
634,21.8590283210442
635,23.9370201676742
636,24.6765670528645
637,26.5926648072803
638,17.6313410547915
639,20.2996417344935
640,20.0425641556994
641,20.8360577916778
642,22.9064265240213
643,23.7332786614526
644,25.7307955163046
645,17.1777569912625
646,19.9278585015513
647,19.8354188281675
648,20.7951934364308
649,23.0581337276633
650,24.0946560317111
651,26.3395427517413
652,17.7228232111636
653,20.7103749321623
654,20.749961876059
655,21.8787849599152
656,24.3760486400416
657,25.5684316620846
658,28.0274794245182
659,18.8905598041855
660,22.0895734688956
661,22.1245712370437
662,23.2991457473916
663,25.9048126099998
664,27.0963715859573
665,29.6023224349851
666,19.8758788375985
667,23.146065700671
668,23.0837530673922
669,24.2053207051808
670,26.80093613924
671,27.9252041414722
672,30.4015493306453
673,20.3514283649703
674,23.6425860679963
675,23.5370339620152
676,24.653578348151
677,27.2864651201493
678,28.4396610834726
679,30.991716643607
680,20.7796051282196
681,24.192000297299
682,24.1473244537081
683,25.3689244241946
684,28.170349890151
685,29.4619209868857
686,32.2175176586433
687,21.6751000089549
688,25.3158032641161
689,25.3430060559976
690,26.6926844981672
691,29.7016108078702
692,31.1110122950061
693,34.0531290250597
694,22.9177153618511
695,26.7593644449279
696,26.7638333115859
697,28.1470331352522
698,31.2560608567509
699,32.6567271756458
700,35.6404497329709
701,23.9081859279471
702,27.8191551899921
703,27.724127867195
704,29.0521664510011
705,32.148274225172
706,33.4780203585041
707,36.4269223738826
708,24.3716601955886
709,28.2971154711181
710,28.154260922732
711,29.4714942039334
712,32.597331409525
713,33.9511709356022
714,36.9706271363447
715,24.7695966536723
716,28.8150776866372
717,28.7400412575307
718,30.1720170768819
719,33.4813366788033
720,34.9957875320371
721,15.9688190420716
722,19.054038225787
723,18.6649278400264
724,19.7966709442583
725,21.4676441110872
726,22.869509615649
727,23.9392754146664
728,15.8898000933958
729,18.8479126533648
730,18.3637768901816
731,19.3853870978392
732,20.938701726148
733,22.2372483278906
734,23.2272926783682
735,15.3989761293165
736,18.2621436743269
737,17.8070037503361
738,18.830183479644
739,20.3923776946765
740,21.731572972593
741,22.7936642821459
742,15.1837608221571
743,18.1019681785988
744,17.7504978017536
745,18.8808486862471
746,20.5695956786389
747,22.0509175391332
748,23.2626612452524
749,15.5817294246151
750,18.6719013133094
751,18.3948010248107
752,19.6467156154399
753,21.4790080642044
754,23.0915493739556
755,24.4135758459225
756,16.3771570894695
757,19.6414163496706
758,19.3536906978295
759,20.6626132000325
760,22.5685247116417
761,24.2288404055699
762,25.5700923221828
763,17.1170197500596
764,20.4812735399465
765,20.1320161325696
766,21.4403256198665
767,23.3610481604601
768,25.0218677269499
769,26.3513864484918
770,17.6074599345947
771,21.0357850981898
772,20.6526377741721
773,21.9771575333389
774,23.9362672550755
775,25.6378229374828
776,27.0104425025193
777,18.0614475334887
778,21.6018022602692
779,21.2379829925934
780,22.6374249343848
781,24.7012475674778
782,26.510393483105
783,27.9885626481658
784,18.7556616903822
785,22.4799035593051
786,22.146962439275
787,23.6524691256736
788,25.8554442732093
789,27.7941960466457
790,29.3855627740667
791,19.7153721601293
792,23.6530188093376
793,23.3198867540174
794,24.9179920552094
795,27.2473089787696
796,29.2941421779957
797,30.9704224828023
798,20.7753774400754
799,24.9183744691379
800,24.5596109695737
801,26.2335373845732
802,28.6758517286584
803,30.820124701053
804,32.5749372099505
805,21.847300945751
806,26.2008549531817
807,25.8226364583923
808,27.5838362479683
809,30.155326820172
810,32.4157460627509
811,17.0303963624487
812,20.1373404118837
813,20.1716209584219
814,21.2817447512892
815,22.8495230320179
816,24.1557216632524
817,25.9307767213076
818,16.83017847656
819,19.79393583825
820,19.7290924478392
821,20.7215236806004
822,22.1608943952358
823,23.3508500212605
824,25.0017478906707
825,16.196890387633
826,19.0278157272453
827,18.9586427993698
828,19.9201494145898
829,21.327939806447
830,22.5145176585521
831,24.1668260298517
832,15.7051017390752
833,18.5184645327846
834,18.5289675310351
835,19.5594901067512
836,21.0473998769903
837,22.3372760853996
838,24.1105984579731
839,15.7587641648386
840,18.6905237828915
841,18.8111558926914
842,19.9734849091619
843,21.6164306874092
844,23.0694066283615
845,25.0346904807205
846,16.4463426387131
847,19.5995395003274
848,19.813563375054
849,21.1228393172845
850,22.9428588864663
851,24.5621281461649
852,26.7256330648551
853,17.5951486206513
854,21.0030616913028
855,21.256109011305
856,22.6739727545626
857,24.6290457721783
858,26.3551066912816
859,28.6487421966307
860,18.8338012917407
861,22.4385706011997
862,22.6557218693649
863,24.1009345949035
864,26.0985016349132
865,27.8333470054106
866,30.146248965387
867,19.7429697868912
868,23.429499357347
869,23.5620787741411
870,24.9655285374178
871,26.9293562688039
872,28.6114917842277
873,30.8789309330749
874,20.1563276045517
875,23.8491517053526
876,23.9220417068102
877,25.2920282130575
878,27.2349881795989
879,28.9010052361703
880,31.1693404747398
881,20.3421021955073
882,24.077010969723
883,24.1710021620746
884,25.5893527371922
885,27.604569509167
886,29.3579736545054
887,31.7438579339063
888,20.7769372766088
889,24.6688337742185
890,24.8472090344631
891,26.3951353117713
892,28.5719034459786
893,30.4899630388951
894,33.0757578545429
895,21.7153331939755
896,25.8556255156655
897,26.1075318452367
898,27.792732355505
899,30.1358887666819
900,32.1990318883729
901,36.4034565184076
902,42.4388962022612
903,42.9692349752125
904,45.476311369982
905,47.9737079131422
906,51.1032748086131
907,53.785526202758
908,35.8214291596863
909,41.6827154013051
910,42.1481592740054
911,44.574259721445
912,47.0146066539492
913,50.1023566849467
914,52.7829781876992
915,35.2057304839746
916,41.0459135121488
917,41.6017640795035
918,44.1146859305088
919,46.6673598861787
920,49.8887956254096
921,52.7295182938826
922,35.2864048368403
923,41.2750467107718
924,41.9677341501095
925,44.6387601083032
926,47.3572883361368
927,50.7604721747902
928,53.7798212655647
929,36.0664978181247
930,42.2670637710381
931,43.0465292380366
932,45.8500975837475
933,48.699964695231
934,52.2520035521963
935,55.4076544149317
936,37.1862550632846
937,43.6095430839451
938,44.4436169039355
939,47.3708478996118
940,50.3526687773071
941,54.0699964482588
942,57.3891563187539
943,38.5570422302003
944,45.2712416177696
945,46.1985685165778
946,49.3132622249847
947,52.4996803160236
948,56.4689610318389
949,60.0380836922736
950,40.4066099064499
951,47.5239984507451
952,48.5771070533068
953,51.9313927615316
954,55.3625911521389
955,59.6175395728004
956,63.4437114715
957,42.7256620751417
958,50.2675727740884
959,51.3805918542129
960,54.9082449069755
961,58.4937378426671
962,62.9215441152308
963,66.8650505654437
964,44.9518561040168
965,52.7803031302719
966,53.8273042082771
967,57.3820057788141
968,60.9706009204565
969,65.4104137314813
970,69.3223137303977
971,46.4798514637915
972,54.4346973842043
973,55.38124436883
974,58.9094887048355
975,62.4732817619344
976,66.9142254008298
977,70.8256684555467
978,47.4447065508493
979,55.5354420397145
980,56.4932638992344
981,60.10692493017
982,63.7819474465301
983,68.3807519792294
984,72.4687464064049
985,48.6190635519806
986,57.0086015991124
987,58.1014342215415
988,61.940957214376
989,65.8614293902819
990,70.7517842960436
991,48.4279577822903
992,56.7214021375213
993,56.7413237126107
994,60.3351620892686
995,64.1159472790299
996,66.9122144701007
997,71.1505951513183
998,47.3499437782528
999,55.5018675026471
1000,55.5966647969958
1001,59.2319960278516
1002,63.0994545784682
1003,66.0476894578654
1004,70.4722297725316
1005,47.0772082910279
1006,55.4090141356238
1007,55.7435736417592
1008,59.6522459632515
1009,63.830741349723
1010,67.1063691532672
1011,71.9041176788376
1012,48.2243313409893
1013,56.9654728698171
1014,57.4947564974339
1015,61.6970533788558
1016,66.1691161316822
1017,69.6864909422717
1018,74.7591221202533
1019,50.172951384767
1020,59.2766112085223
1021,59.8077350291919
1022,64.1298067000064
1023,68.6990774516891
1024,72.2448448067074
1025,77.3713268271672
1026,51.8289640720187
1027,61.1136890169299
1028,61.5411903402854
1029,65.8655037209351
1030,70.4381132847529
1031,73.964216682494
1032,79.1185640309618
1033,52.954362785162
1034,62.4111962704782
1035,62.8433948343611
1036,67.2824234048776
1037,72.0079656293054
1038,75.7000978585755
1039,81.09902727892
1040,54.3806761264752
1041,64.2291451117904
1042,64.8263213440714
1043,69.5795956748935
1044,74.6594415002558
1045,78.6914800429504
1046,84.5171286121193
1047,56.8081477433566
1048,67.242580626435
1049,67.9973348113696
1050,73.0986011050239
1051,78.530327113576
1052,82.8380736772563
1053,89.0043381993657
1054,59.8207315682784
1055,70.7737348228337
1056,71.503176021857
1057,76.7678911846529
1058,82.3367536179777
1059,86.684706740796
1060,92.9342150570683
1061,62.314967656735
1062,73.5434071565765
1063,74.1164322726211
1064,79.3788764997456
1065,84.9386298886341
1066,89.2318644884063
1067,95.4830301179518
1068,63.9215250244221
1069,75.3448970613071
1070,75.8658866736657
1071,81.2149370836517
1072,86.8994862742126
1073,91.3260241028593
1074,97.8000602193264
1075,65.5485211869462
1076,77.3785760193603
1077,78.0534460573574
1078,83.7265073058727
1079,89.78437434063
1080,94.5756304591239
1081,44.4089595820839
1082,52.813792142045
1083,51.5085835780321
1084,55.6943184266129
1085,58.9614729317854
1086,61.973779310361
1087,64.7993602015445
1088,42.888659397483
1089,50.8743085613719
1090,49.5389612775586
1091,53.5376684608659
1092,56.712468035925
1093,59.7120751662389
1094,62.6094423362499
1095,41.5980912587335
1096,49.579491571808
1097,48.549739943057
1098,52.8011421717965
1099,56.3182712882858
1100,59.7299970424339
1101,63.0997853797436
1102,42.2416404534085
1103,50.7217072447901
1104,50.0234695906007
1105,54.7678506140115
1106,58.7710126452555
1107,62.6638528616718
1108,66.4958956662839
1109,44.6729202829416
1110,53.7776873506983
1111,53.1178463601149
1112,58.1838027492972
1113,62.4037040514371
1114,66.4381267067377
1115,70.3335740570851
1116,47.1016702986957
1117,56.4840077145781
1118,55.5469837701832
1119,60.5546417525482
1120,64.6214751777804
1121,68.4494422118412
1122,72.0999712619941
1123,48.053986504176
1124,57.372450044634
1125,56.2011210847157
1126,61.0676372525114
1127,65.00319806876
1128,68.7337366829007
1129,72.3349379153179
1130,48.2101254046567
1131,57.6092165237785
1132,56.5310951002061
1133,61.5830509612418
1134,65.7682320895553
1135,69.8180068269303
1136,73.8073508402948
1137,49.4343335276867
1138,59.3811156905788
1139,58.5835633918607
1140,64.1630805723653
1141,68.8838358875576
1142,73.4898309674793
1143,78.044667572731
1144,52.4843946262556
1145,63.2611874710979
1146,62.5813779503855
1147,68.6751745888373
1148,73.8113944947783
1149,78.7702817751021
1150,83.607688257092
1151,56.1501386699403
1152,67.5376534663417
1153,66.6256285714367
1154,72.8652125977777
1155,78.0097142556637
1156,82.8938532206226
1157,87.5838310391574
1158,58.544388009769
1159,70.0862318415296
1160,68.8227348631444
1161,74.941083323573
1162,79.9121394602526
1163,84.6156720636844
1164,89.1364715068205
1165,59.4414803975499
1166,71.0399780504026
1167,69.6907451705504
1168,75.8663040243308
1169,80.9350289395332
1170,85.7957682782761
1171,39.8945475660754
1172,46.4931033910307
1173,46.2101485898765
1174,50.2268121162327
1175,52.9254016612701
1176,56.7038361144945
1177,59.6135224719703
1178,39.7766360425902
1179,46.3560602633067
1180,46.0830920699327
1181,50.1097422428048
1182,52.8370491157733
1183,56.6612005688403
1184,59.6389207214278
1185,39.8506264753895
1186,46.5200523729217
1187,46.3336897483659
1188,50.4872279502069
1189,53.354280743912
1190,57.3505700697973
1191,60.5109378043978
1192,40.532393296488
1193,47.430821158676
1194,47.352264451434
1195,51.7129535380965
1196,54.7637754160972
1197,58.9772020422859
1198,62.3310807368456
1199,41.8107681105331
1200,48.9828714129283
1201,48.9440270352031
1202,53.4822644658512
1203,56.6543706074032
1204,61.0150875507815
1205,64.4707598841542
1206,43.2269835441396
1207,50.6101352428591
1208,50.5305147758179
1209,55.1667135718649
1210,58.3829554850506
1211,62.8155889094653
1212,66.3106091669477
1213,44.4219361259069
1214,51.9700828338079
1215,51.8574506164217
1216,56.5925514405511
1217,59.8809408008322
1218,64.4310975759434
1219,68.0374658117184
1220,45.6051525657071
1221,53.399198077399
1222,53.3416771880644
1223,58.289516761862
1224,61.7711779246353
1225,66.5786808332912
1226,70.4351927492957
1227,47.3040109436443
1228,55.4984857855244
1229,55.5486435708983
1230,60.818166571938
1231,64.5681335702361
1232,69.7089991058555
1233,73.8543803815592
1234,49.6604487847141
1235,58.317279607142
1236,58.4059876245617
1237,63.9646025717817
1238,67.9040587735551
1239,73.2797446962163
1240,77.5777614756343
1241,52.1064617712666
1242,61.1029124891683
1243,61.091789994056
1244,66.7759165335643
1245,70.7365906441788
1246,76.1616501792967
1247,80.4365721798917
1248,53.896078372918
1249,63.0504557582355
1250,62.8937444862935
1251,68.5970834959036
1252,72.5233712795785
1253,77.9519648851051
1254,82.2108625498472
1255,55.0252344544412
1256,64.3248315077048
1257,64.1429038972429
1258,69.9627344537547
1259,73.9993725887106
1260,79.6031611854951
1261,29.628093387157
1262,35.0751626190763
1263,34.5952225593575
1264,36.8926913022198
1265,39.1211131386704
1266,41.7337691687821
1267,43.8468710912905
1268,29.1222818214946
1269,34.554516387483
1270,34.1731314785041
1271,36.5533946276168
1272,38.8904160500532
1273,41.6345959221012
1274,43.9031084545232
1275,29.2676671833127
1276,34.8538593342298
1277,34.5902358005018
1278,37.1212515233322
1279,39.612698350557
1280,42.5192416437111
1281,44.9350103004371
1282,30.0080518040625
1283,35.7809116318144
1284,35.5378690741951
1285,38.1493363762163
1286,40.7027750097458
1287,43.6631507461877
1288,46.0989726435995
1289,30.7457733894991
1290,36.6046863026918
1291,36.2949697909798
1292,38.8939518389343
1293,41.4256083554511
1294,44.3669061297755
1295,46.7759371692838
1296,31.1622026017382
1297,37.0721801779027
1298,36.7461943556095
1299,39.383245695358
1300,41.9747414157929
1301,45.0095565738685
1302,47.5373358859117
1303,31.7427014428965
1304,37.8698058465307
1305,37.6612371082261
1306,40.5148978193289
1307,43.3576654141181
1308,46.6955519495797
1309,49.5424383757295
1310,33.2349054303426
1311,39.8330336547048
1312,39.791566316754
1313,42.9891551994691
1314,46.1866182742143
1315,49.9171757686456
1316,53.1199738931063
1317,35.7216309086437
1318,42.8905242879875
1319,42.8939297657681
1320,46.3600770864278
1321,49.7932761024684
1322,53.7607616320533
1323,57.1131082772372
1324,38.3169222272558
1325,45.8716930364826
1326,45.7167985711265
1327,49.2184739828765
1328,52.6387282934063
1329,56.5769924021333
1330,59.8251104249631
1331,39.947576411196
1332,47.6014902857291
1333,47.22749888263
1334,50.6289562085283
1335,53.935357396949
1336,57.7675271051275
1337,60.8988357100033
1338,40.5625003568298
1339,48.239839513833
1340,47.7949213708614
1341,51.1963729672846
1342,54.5272791474114
1343,58.419655930898
1344,61.6362705236057
1345,41.1053484552945
1346,48.965718001735
1347,48.608881701181
1348,52.182079682431
1349,55.7069042419931
1350,59.8267177749681
1351,31.2213117119469
1352,37.0664228462719
1353,36.6528828564817
1354,39.0334525096637
1355,41.8055535214617
1356,43.3058514306829
1357,46.4069346496752
1358,30.4486265698712
1359,36.0206297404077
1360,35.514646914662
1361,37.7375170787065
1362,40.3590197536554
1363,41.7804289570704
1364,44.7801348854254
1365,29.4104158633528
1366,34.854600180841
1367,34.4522589226439
1368,36.7269894072745
1369,39.4296381278444
1370,40.9973897249059
1371,44.1528903481678
1372,29.1480791812311
1373,34.7297795795168
1374,34.5178584819711
1375,36.9998870040917
